candidate_type,n_alignment_seeds,upper_bound_pct_mean,upper_bound_pct_std,upper_bound_pct_min,upper_bound_pct_max,base_top1_pct_mean,base_top1_pct_std,base_top1_pct_min,base_top1_pct_max,base_top5_pct_mean,base_top5_pct_std,base_top5_pct_min,base_top5_pct_max,base_top10_pct_mean,base_top10_pct_std,base_top10_pct_min,base_top10_pct_max,base_top20_pct_mean,base_top20_pct_std,base_top20_pct_min,base_top20_pct_max,base_mrr_raw_mean,base_mrr_raw_std,base_mrr_raw_min,base_mrr_raw_max,pointwise_top1_pct_alignment_mean,pointwise_top1_pct_alignment_std,pointwise_top1_pct_alignment_min,pointwise_top1_pct_alignment_max,pointwise_top5_pct_alignment_mean,pointwise_top5_pct_alignment_std,pointwise_top5_pct_alignment_min,pointwise_top5_pct_alignment_max,pointwise_top10_pct_alignment_mean,pointwise_top10_pct_alignment_std,pointwise_top10_pct_alignment_min,pointwise_top10_pct_alignment_max,pointwise_top20_pct_alignment_mean,pointwise_top20_pct_alignment_std,pointwise_top20_pct_alignment_min,pointwise_top20_pct_alignment_max,pointwise_mrr_raw_alignment_mean,pointwise_mrr_raw_alignment_std,pointwise_mrr_raw_alignment_min,pointwise_mrr_raw_alignment_max,transformer_top1_pct_alignment_mean,transformer_top1_pct_alignment_std,transformer_top1_pct_alignment_min,transformer_top1_pct_alignment_max,transformer_top5_pct_alignment_mean,transformer_top5_pct_alignment_std,transformer_top5_pct_alignment_min,transformer_top5_pct_alignment_max,transformer_top10_pct_alignment_mean,transformer_top10_pct_alignment_std,transformer_top10_pct_alignment_min,transformer_top10_pct_alignment_max,transformer_top20_pct_alignment_mean,transformer_top20_pct_alignment_std,transformer_top20_pct_alignment_min,transformer_top20_pct_alignment_max,transformer_mrr_raw_alignment_mean,transformer_mrr_raw_alignment_std,transformer_mrr_raw_alignment_min,transformer_mrr_raw_alignment_max,delta_top1_pct_alignment_mean,delta_top1_pct_alignment_std,delta_top1_pct_alignment_min,delta_top1_pct_alignment_max,delta_top1_pct_positive_alignments,delta_top1_pct_zero_alignments,delta_top1_pct_negative_alignments,delta_top5_pct_alignment_mean,delta_top5_pct_alignment_std,delta_top5_pct_alignment_min,delta_top5_pct_alignment_max,delta_top5_pct_positive_alignments,delta_top5_pct_zero_alignments,delta_top5_pct_negative_alignments,delta_top10_pct_alignment_mean,delta_top10_pct_alignment_std,delta_top10_pct_alignment_min,delta_top10_pct_alignment_max,delta_top10_pct_positive_alignments,delta_top10_pct_zero_alignments,delta_top10_pct_negative_alignments,delta_top20_pct_alignment_mean,delta_top20_pct_alignment_std,delta_top20_pct_alignment_min,delta_top20_pct_alignment_max,delta_top20_pct_positive_alignments,delta_top20_pct_zero_alignments,delta_top20_pct_negative_alignments,delta_mrr_raw_alignment_mean,delta_mrr_raw_alignment_std,delta_mrr_raw_alignment_min,delta_mrr_raw_alignment_max,delta_mrr_raw_positive_alignments,delta_mrr_raw_zero_alignments,delta_mrr_raw_negative_alignments
mass,3,79.02143333333333,6.080108096352678,72.2032,83.8802,35.763666666666666,11.774521449440456,23.9121,47.4596,52.39426666666667,11.39297337499449,40.7439,63.5111,60.8529,10.556847629382547,49.9487,71.0242,69.66276666666667,8.950522188304625,60.0535,77.7626,0.43873333333333336,0.11391866981901314,0.3226,0.5503,64.04902222222222,5.433069367037113,57.7827,67.44323333333334,72.14185555555555,6.310675162887209,65.01483333333333,77.0202,74.82908888888889,6.480873454707007,67.5951,80.10553333333334,77.06006666666667,6.369027977730286,69.9571,82.26243333333333,0.6780888888888889,0.05749980032171448,0.6121666666666666,0.7179,64.39836666666666,6.080155520580408,57.42386666666667,68.58243333333333,72.20195555555556,6.48869082946401,64.91606666666667,77.35816666666666,74.71076666666666,6.483376864206902,67.47553333333333,79.99353333333333,76.86956666666667,6.528877233831592,69.58873333333334,82.20360000000001,0.6802888888888888,0.06249633174420305,0.6090666666666666,0.7259666666666666,0.34934444444444385,0.7523492616341687,-0.35883333333333195,1.1391999999999978,2,0,1,0.060100000000000854,0.2414637676984061,-0.0987666666666674,0.33796666666666414,1,0,2,-0.11832222222222476,0.005800989698445697,-0.12340000000000373,-0.11200000000000425,0,0,3,-0.1905000000000001,0.15985478132077227,-0.3683666666666691,-0.05883333333333004,0,0,3,0.0022000000000000045,0.005604859003083358,-0.0031000000000000285,0.008066666666666666,2,0,1
formula,3,82.17133333333334,6.841442462911843,75.6038,89.2572,45.6368,17.191797911504196,28.7309,63.1009,59.9548,15.334989014342336,45.1697,75.7861,66.81286666666666,13.583950946736127,53.7537,80.8669,74.19683333333333,10.409577270155271,64.149,84.9339,0.5252666666666667,0.16005731265185397,0.3687,0.6886,67.78942222222221,7.285232394244413,59.75736666666666,73.9709,74.46331111111111,7.604655982162317,66.73313333333333,81.9359,77.19676666666666,7.167448261643284,70.16593333333333,84.49343333333333,79.64102222222222,6.9397335743234825,72.92096666666667,86.78133333333334,0.7097222222222223,0.07320596008927548,0.6313666666666666,0.7763666666666666,67.89513333333333,7.475400518218258,59.81623333333333,74.5671,74.68796666666667,7.336210519138003,67.297,81.96816666666666,77.21891111111111,7.013672765893569,70.3577,84.37570000000001,79.67204444444444,6.9364400941960405,72.91143333333333,86.77186666666667,0.7110666666666666,0.07373792179815698,0.6334333333333333,0.7801666666666667,0.10571111111111266,0.4688252047326289,-0.3379333333333297,0.5962000000000008,2,0,1,0.22465555555555738,0.2946476093636332,0.032266666666667256,0.5638666666666694,3,0,0,0.022144444444446913,0.1568792895237631,-0.11773333333332896,0.1917666666666662,1,0,2,0.031022222222220976,0.07018655563989715,-0.00953333333333243,0.11206666666666365,1,0,2,0.0013444444444444567,0.002885275518007738,-0.0018333333333333164,0.0038000000000000256,2,0,1
